Sentence,Sentiment,sentence
"$FB trending nicely, intraday.",positive,"$FB tendance agréablement, intrajour."
Sponda Plc 's Annual General Meeting decided on 23 March 2005 to establish a Shareholders ' Nomination Committee to prepare proposals for the Annual General Meeting in 2006 on the composition of the Board of Directors and their remuneration .,neutral,L' Assemblée générale annuelle de Sponda Plc a décidé le 23 mars 2005 de créer un comité de nomination des actionnaires chargé de préparer des propositions pour l' Assemblée générale annuelle de 2006 sur la composition du conseil d' administration et leur rémunération .
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",negative,"La perte d' exploitation de la Suède dans le secteur de l' édition s' est élevée à 1,1 million d' euros au premier trimestre 2009 , contre un bénéfice de 0,6 million d' euros par an ."
$GTE LONG at 7.44,positive,"$GTE LONG à 7,44 $"
"` We respect their decision ... the discussions are now closed , ' said Kai Telanne , Alma Media 's CEO .",neutral,""" Nous respectons leur décision ... les discussions sont maintenant closes "", a déclaré Kai Telanne , PDG d ' Alma Media ."
The value of the contract is in total USD12m .,neutral,La valeur du contrat est au total de USD12m.
Small investors have voiced fears that the shares will end up with risk investors .,negative,Les petits investisseurs ont exprimé la crainte que les actions ne finissent avec les investisseurs à risque .
The acquisition is expected to take place by the end of August 2007 .,neutral,L' acquisition devrait avoir lieu d' ici la fin d' août 2007 .
The value of the confirmed aircraft orders totals EUR 2bn .,neutral,La valeur des commandes confirmées s'élève à 2 milliards d'euros .
Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,positive,Incap et Lankapaja visent à conclure un accord réel pour transférer la production de tôle à l'acheteur en février afin d'achever le transfert le 1er mars 2011 .
"`` Last year , Finnair recorded a 32.6-percent growth on the Asian sector , carrying more than 1.10 million passengers between the two continents . ''",positive,"L'an dernier, Finnair a enregistré une croissance de 32,6 % dans le secteur asiatique, avec plus de 1,10 million de passagers entre les deux continents."
$MOS looking good here at $58.65. Calls are active in this month and weekly,positive,$MOS looking good ici à $58.65. Les appels sont actifs dans ce mois et hebdomadaire
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .",neutral,"Selon le rapport , la part de marché commune d' Elisa et d' ADN sur le marché finlandais des télécommunications est de 59 % ."
The value of the order is EUR 2.5 mn .,neutral,"La valeur de la commande est de 2,5 millions d'euros ."
Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .,neutral,Rapala VMC Corporation ( Rapala ) est une société basée en Finlande qui s'occupe de la fabrication et de la distribution d'équipements et d'accessoires de pêche.
"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year .",neutral,"La deuxième société acquise est la société suédoise Reftele Maskinservice AB , dont l'activité est principalement les services sur le terrain et la fabrication de pièces détachées , avec 10 employés et 1,2 mln eur ventes par an ."
HSBC appoints business leaders to board,positive,HSBC nomme des chefs d'entreprise au conseil d'administration
"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",negative,"Le paiement de 2,779 millions de litas d' intérêts sur un prêt à long terme consenti par l' actionnaire majoritaire de Ragutis , l' Estonien A. Le Coq , a également ajouté aux pertes ."
"More than 14,000 customers were left powerless .",neutral,Plus de 14 000 clients ont été laissés impuissants.
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,"Dans son rapport financier , publié vendredi , SEB a déclaré que son bénéfice net s' est élevé à 6 745 milliards de SEK en 2010 , contre 1 114 milliards de SEK au début de l' année , et a proposé une augmentation de 50 % du dividende à 1 50 SEK par action ."
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,neutral,La société finlandaise de viande Atria ne peut plus promettre une quantité suffisante de viande domestique à ses clients.
ICE Said to Start Lining Up Financing for LSE Bidding War,positive,ICE a dit de commencer à verser des fonds pour la guerre d'appel d'offres LSE
The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,neutral,La transaction comprenait également le transfert du contrat de location concernant les locaux de fabrication et les accords d' emploi liés à ces opérations .
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,neutral,"Ixonos financera l'acquisition par un prêt de 3,8 millions d'euros de 5,2 millions de dollars ."
"UPM is talking to Myllykoski+ó s creditor banks -- Nordea ( STO : NDA ) , Nordic Investment Bank and Danske Bank+ó s ( CPH : DANSKE ) Sampo Bank -- over a deal , the paper said .",neutral,"L' UPM s' adresse aux banques créancières de Myllykoski+ó -- Nordea ( STO : NDA ) , Nordic Investment Bank et Danske Bank+ó s ( CPH : DANSKE ) Sampo Bank -- sur un accord , a déclaré le journal ."
AstraZeneca share price: Acerta deal pays off with orphan drug status,positive,AstraZeneca cours d'action: Acerta deal paie avec le statut de médicament orphelin
Aspen to Buy Anaesthetics From AstraZeneca for $520 Million,positive,Aspen acheter des anesthésiques d'AstraZeneca pour 520 millions de dollars
"Sales at the Tiimari business went down by 8 % to EUR 11.8 million , while Gallerix stores saw 29 % growth to EUR 2 million .",negative,"Les ventes à Tiimari ont diminué de 8 % pour s' établir à 11,8 millions d' euros , tandis que les magasins Gallerix ont enregistré une croissance de 29 % pour s' établir à 2 millions d' euros ."
Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,negative,"Les recettes de la Commission sont tombées à 4,6 millions d' euros , contre 5,1 millions d' euros au cours de la période correspondante de 2007 ."
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive,"Le dernier trimestre a été le meilleur trimestre de 2009 en termes de ventes nettes , et la marge opérationnelle a augmenté à 12,2 % ."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,"Les recettes liées aux passagers ont augmenté de 5,1 % pour s' établir à 460,8 millions d' euros , contre 438,5 millions d' euros en 2009 ."
"Last year , the firm also acquired Realprojekti Oy , a real estate development company , to advise CapMan on its property activities .",neutral,"L'an dernier , la société a également acquis Realprojekti Oy , une société de développement immobilier , pour conseiller CapMan sur ses activités immobilières ."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,"Le résultat d' exploitation ( EBIT ) de la société s' est élevé à 0,0 million d' euros , contre 0,3 million d' euros sur un an ."
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,positive,Combiner cette expertise de domaine profonde avec notre ASM Application Service Management et les offres de services d'externalisation s'est désormais avéré être une combinaison gagnante.
The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .,neutral,La communication dans son intégralité avec d'autres propositions du comité de mise en candidature et du conseil d'administration sera publiée au moins quatre semaines avant le 28 avril sur le site de l'entreprise et dans Post - och Inrikes Tidningar et Dagens Industri .
Business boomed after Ostrom helped plant a small story about Rapala lures in a Life magazine issue that featured Marilyn Monroe on the cover .,positive,Les affaires ont boomé après Ostrom a aidé à planter une petite histoire sur Rapala lures dans un numéro de magazine Life qui a présenté Marilyn Monroe sur la couverture.
EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .,negative,"Le vice-président du conseil d'administration de l'EMSA, Juri Lember, a déclaré mercredi à BNS que c'était la première fois qu'il entendait parler de la grève car la partie suédoise n'avait pas encore informé le syndicat estonien."
"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .",neutral,"La perte avant impôt s' est élevée à 1,2 million d' euros , en baisse par rapport au bénéfice de 2,1 millions d' euros enregistré en 2004 ."
"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .",neutral,"Raute , dont le siège social est à Nastola , en Finlande , est une entreprise technologique qui dessert l'industrie des produits du bois dans le monde entier."
"Last week , however , Nokia announced that it will pursue a long-term relationship with Microsoft , and make the Windows Phone 7 operating system the foundation for Nokia mobile phones .",neutral,"La semaine dernière , cependant , Nokia a annoncé qu'il poursuivra une relation à long terme avec Microsoft , et faire du système d'exploitation Windows Phone 7 la fondation pour les téléphones mobiles Nokia ."
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,neutral,Le groupe Elcoteq a récemment annoncé que les trois derniers mois de l' année précédente lui avaient causé une perte majeure de plus d' un demi-milliard de couronnes ( 32 millions d' euros ) pour le cinquième trimestre .
"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",neutral,"Cependant , cela augmente la signalisation du trafic qui gaspille les ressources du réseau et permet à moins de smartphones de se connecter ."
$ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated,positive,$ISRG PT augmenté à 700 $ de 640 $ à Leerrink - maintient Outperform coté
The idea of saving electricity in data transfer is still a new one .,neutral,L'idée d'économiser de l'électricité dans le transfert de données est encore nouvelle .
"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",positive,"MANAVIGATOR-Septembre 7 , 2010-Kemira dévoile la société indienne JV avec IVRCL Finland Chemicals group Kemira ( HEL : KRA1V ) a annoncé mardi qu' elle avait conclu un accord pour former une coentreprise en Inde avec l'entreprise de construction locale IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) ."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,"Les ventes nettes de Nokia Multimedia ont totalisé 5,7 milliards d' euros , en hausse de 45 % par rapport à la période correspondante de 2005 ."
Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .,neutral,Les mesures seront lancées immédiatement et devraient être finalisées au cours du premier trimestre de 2010 .
"Russian Media Ventures ' minority shareholder Peter Hervy denied the plans to sell OVA Press , the daily said .",neutral,"L'actionnaire minoritaire de Russian Media Ventures Peter Hervy a nié les plans de vendre OVA Press , a déclaré le quotidien ."
"Tesco set to sell Kipa, Giraffe businesses - Sky News",negative,"Tesco va vendre Kipa, des affaires girafes - Sky News"
A PLUMBING business has announced it is sponsoring a professional darts player .,neutral,Une entreprise PLUMBING a annoncé qu'elle parraine un joueur de fléchettes professionnel.
No more waste-burning facilities should be built .,neutral,Il ne faudrait plus construire d'installations de combustion des déchets.
"Mr. Mika Korpinen , APAC Vice President for Comptel concludes : `` Comptel is once again demonstrating the importance of providing reliable delivery and enabling time-to-market .",neutral,"M. Mika Korpinen , vice-président de l'APAC pour Comptel conclut : `` Comptel démontre une fois de plus l'importance de fournir une livraison fiable et de permettre un délai de mise en marché ."
The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,neutral,Le nom de la division d'édition et d'impression de journaux Sanoma sera changé en Sanoma News .
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,positive,Les ventes nettes ont augmenté à 655 millions d' euros en avril à juin 2010 par rapport à 438 millions d' euros un an plus tôt .
The total capacity of the factory will be approximately 100 engines a year .,neutral,La capacité totale de l'usine sera d'environ 100 moteurs par an.
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,"Le bénéfice d' exploitation est passé de 3,6 millions d' euros à 4,7 millions d' euros ."
Shire to buy NPS for $5.2 billion to boost rare disease drugs,positive,"Shire d'acheter des NPS pour 5,2 milliards de dollars pour stimuler les médicaments contre les maladies rares"
The ` buy ' recommendation was reiterated .,positive,La recommandation d ' < < acheter > > a été réitérée.
Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,neutral,Le fabricant finlandais de composants électriques Salcomp Oyj ( HEL : SAL1V ) a annoncé aujourd'hui le lancement de sa dernière plateforme de chargeur Twist .
$aapl high of day just hit. Back at it tomorrow.,positive,"Apl High of Day vient de frapper, de revenir demain."
Stakes High for AstraZeneca Heart Drug Facing Tough Competition,negative,Stakes High pour AstraZeneca Coeur Drogue face à la rude compétition
`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,neutral,Les dépenses d ' équipement consacrées à l ' efficacité énergétique ont malheureusement diminué parallèlement au déclin de l ' économie.
Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .,neutral,Les deux sources ont déclaré que Nokia dévoilerait son nouveau code téléphonique appelé `` Tube '' le 2 octobre lors d'un événement analyste et médiatique à Londres.
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",neutral,"Selon le PDG Matti Perkonoja de la société mère HKScan , la performance de la société au premier trimestre 2010 est restée nettement en dessous du niveau de la période correspondante en 2009 ."
"AstraZeneca bags another cancer drug deal, this time with Inovio",positive,"AstraZeneca fait une autre vente de médicaments contre le cancer, cette fois avec Inovio"
Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .,positive,Hearst sera en mesure de consolider environ 20 % de l'ensemble du marché russe de la publicité dans la presse après l'achat.
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,neutral,"Le bénéfice avant impôt est tombé à 33,8 millions d' euros , contre 40,8 millions d' euros au quatrième trimestre de 2005 ."
"Conference Call To participate via a conference call , please dial in 5-10 minutes before the beginning of the event : +44 0 20 7162 0025 Europe or +1 334-á323-á6201 USA .",neutral,"Conférence téléphonique Pour participer via une conférence téléphonique, composez en 5-10 minutes avant le début de l'événement : +44 0 20 7162 0025 Europe ou +1 334-á323-á6201 USA ."
"On the other hand , Finnish sawmills ' production has decreased even more .",negative,"En revanche , la production des scieries finlandaises a diminué encore plus ."
"Finnish newspaper publisher Sanoma , of media group SanomaWSOY , is merging its free sheets Uutislehti 100 and Metro as of mid-September 2008 to form a new free sheet to be named Metro .",neutral,"L'éditeur de journaux finlandais Sanoma , du groupe de médias SanomaWSOY , fusionne ses feuilles gratuites Uutislehti 100 et Metro à la mi-septembre 2008 pour former une nouvelle feuille gratuite à nommer Metro ."
"The contract comprises a log handling line , a peeling line , and a veneer drying and grading line .",neutral,"Le contrat comprend une ligne de manutention de billes , une ligne de pelage , et une ligne de séchage et de classement de placage ."
Saunalahti is a part of the Elisa group .,neutral,Saunalahti fait partie du groupe Elisa.
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,neutral,"Le bénéfice net de Vaisala pour le troisième trimestre de 2007 est tombé à 3,0 millions d' euros ( 4,3 millions de dollars ) par rapport à 6,8 millions d' euros ( 9,8 millions de dollars ) pour la même période de 2006 ."
Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,negative,Repeats voit le bénéfice opérationnel de 2008 en baisse y-y ( Reporting by Helsinki Newsroom ) Mots clés : TECNOMEN-RESULTS
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",neutral,"Les niveaux de production ont été convenus avec les producteurs il y a longtemps , de sorte qu' une baisse de la consommation entraînera des pertes ."
"Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit .",positive,"Aux termes de l' accord de retrait avec Talvivaara , Cameco fournira un investissement initial , jusqu' à concurrence de 60 millions de dollars , pour couvrir le coût de construction du circuit d' extraction de l' uranium ."
"$CSX is up today to report.  Wall Street is expecting EPS to be at $0.37, and revenues at $2,732B.",positive,"Wall Street s'attend à ce qu'EPS soit à 0,37 $, et les revenus à 2732B $."
"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",neutral,"L&T est en activité en Finlande , en Suède , en Lettonie , en Russie et en Norvège ."
$amzn breaking,positive,$amzn rupture
"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",positive,"Le groupe de conseil et d'ingénierie finlandais Poyry Plc ( OMX Helsinki : POY ) a déclaré mercredi ( 1er octobre ) qu'il avait obtenu un contrat de Tanqia Dibba FZC en tant que propriétaire-ingénieur pour le système d'eaux usées de Dibba , Emirate de Fujairah , EAU ."
Comptel Corporation will publish its financial statements for 2008 on 12 February 2009 .,neutral,Comptel Corporation publiera ses états financiers pour 2008 le 12 février 2009 .
"ALEXANDRIA , Va. , July 11 -- Hannu Kahonen of Juuka , Finland , has developed an ornamental design for a handle for fire pit door , the U.S. Patent & Trademark Office announced .",neutral,"ALEXANDRIA , Va. , 11 juillet -- Hannu Kahonen de Juuka , Finlande , a développé un dessin ornemental pour une poignée pour la porte de la fosse à feu , l'Office américain des brevets et des marques a annoncé ."
"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .",positive,"Suominen Corporation estime que le programme de réduction des coûts qui a débuté à l' automne 2005 , la hausse des prix de vente et la croissance prévue du volume des Wet Wipes , rendront les activités de l' entreprise plus rentables ."
"RT @Cash_Cow $TLT still has a rising RSI & MACD, all this bond buying is signaling some bad moves for the market. $SPY $UUP",negative,"RT @Cash_Cow $TLT a toujours un RSI et MACD en hausse, tous ces achats d'obligations indique quelques mauvais mouvements pour le marché. $SPY $UUP"
Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,negative,"Ramirent a fait 18 millions de couronnes EUR 1,15 mln perte l'an dernier ; l'année avant l'entreprise était 7,3 millions de couronnes dans le noir ."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,"Le bénéfice opérationnel est passé de 6,8 millions d' euros à 9,2 millions d' euros au cours de la période correspondante en 2007 ."
"At the moment , Valio is not worried , but if the ban continues for long , it may become quite a problem .",neutral,"À l' heure actuelle , Valio n' est pas inquiet , mais si l' interdiction se poursuit longtemps , elle peut devenir tout à fait un problème ."
Curators have divided their material into eight themes .,neutral,Les curateurs ont divisé leur matériel en huit thèmes.
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,neutral,- Les ventes nettes pour la période devraient être bien inférieures à celles de l' année dernière et le résultat après les articles non récurrents devrait être en rouge .
"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .",negative,"Au premier semestre 2008 , le bénéfice d' exploitation de la Banque est tombé à 11,8 millions d' euros , contre 18,9 millions d' euros , tandis que le revenu net d' intérêt a augmenté à 20,9 millions d' euros , contre 18,8 millions d' euros au premier semestre 2007 ."
$TSLA upgraded to Buy @ Argus w/ $333 PT - you'd almost think after ~100pt run in 5 weeks this would be the sell signal,positive,$TSLA mis à niveau à Acheter @ Argus w/ 333 $ PT - vous penseriez presque après ~100pt courir en 5 semaines ce serait le signal de vente
Glencore chief blames rivals' overproduction for share price fall,negative,Glencore chef blâme la surproduction des rivaux pour la chute des cours des actions
The new plant is planned to have an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .,neutral,La nouvelle centrale devrait disposer d' une capacité de production d' électricité pouvant atteindre 350 mégawatts ( MW ) et d' une capacité de production de chaleur identique .
The company said shareholders will be able to vote on the agreement at an EGM scheduled for later this month .,neutral,La société a déclaré que les actionnaires seront en mesure de voter sur l'accord lors d'une EGM prévue pour plus tard ce mois-ci .
"According to Schmardin , Nordea will most likely try to win customers over from other pension fund providers .",positive,"Selon Schmardin , Nordea tentera très probablement de gagner des clients auprès d'autres prestataires de fonds de pension ."
"According to Kesko , the company agreed with the city administration about lease of the building in 2006 , its resettlement and construction of a five-star hotel Hilton for 120 rooms .",positive,"Selon Kesko , la société a convenu avec l'administration de la ville sur la location du bâtiment en 2006 , sa réinstallation et la construction d'un hôtel cinq étoiles Hilton pour 120 chambres ."
"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",neutral,Les 5 700 employés d'Ahlstrom servent des clients via des bureaux de vente et des installations de production dans plus de 20 pays sur six continents .
FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,positive,La FDA approuve l'Iressa d'AstraZeneca comme traitement du cancer du poumon
`` These developments partly reflect the government 's higher activity in the field of dividend policy . '',neutral,`` Ces évolutions reflètent en partie l'activité accrue du gouvernement dans le domaine de la politique des dividendes. ''
Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors .,neutral,Shuweihat 2 a été lancé en juillet 2008 lorsque le projet a été attribué à des entrepreneurs de dessalement et d'électricité.
"$TSLA TO RECALL 2,700 MODEL X SUVS FOR SEAT-BELT FIX",negative,$TSLA POUR RAPPELER 2 700 MODÈLES X VUS POUR SAT-BELT FIX
Added. Cost now at 1.54. Bounce off of Put OI & S1 pivot. @moteltan BTO $AAPL Apr 27 2012 605.0 Calls @ 1.66 for ride to 609 ish.,positive,Ajouté. Prix maintenant à 1.54. Bounce off de Put OI & S1 pivot. @moteltan BTO $AAPL Apr 27 2012 605.0 Appels @ 1.66 pour la promenade à 609 isch.
Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,neutral,"Ramirent a fait 18 millions de couronnes EUR 1,15 mln perte l'an dernier ; l'année avant l'entreprise était 7,3 millions de couronnes dans le noir ."
"In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .",positive,"Au deuxième trimestre de 2010 , le bénéfice net de la société s' est élevé à 1 , 7 millions d' euros , contre une perte nette de 1 , 3 millions d' euros en avril-juin 2009 ."
He will report to CapMan Plc 's CEO Heikki Westerlund .,neutral,Il fera rapport au PDG de CapMan Plc Heikki Westerlund .
"More than 14,000 customers were left powerless .",negative,Plus de 14 000 clients ont été laissés impuissants.
Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .,positive,Oriola-KD s'attend à ce que sa facturation en 2008 soit supérieure à la facturation comparable de 2007 .
"Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia .",neutral,"Produits de traitement de l'eau En Australie Aujourd'hui , Global Research & Data Services va publier une analyse de marché sur le marché des produits chimiques de traitement de l'eau en Australie ."
"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .",positive,"Par l'accord , Ramirent élargira la gamme d'équipements et de services qu'il livre à Destia , a déclaré le directeur général de la Finlande de Ramirent Kari Aulasmaa ."
"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .",neutral,"Fondée en 1923 , Finnair est l'une des plus anciennes compagnies aériennes du monde et vole vers 60 destinations avec une flotte de 63 avions , employant 9 500 personnes ."
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,positive,"Le bénéfice d' exploitation s' est amélioré de 44,0 % , passant de 3,3 millions d' euros en 2004 à 4,7 millions d' ER ."
"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",neutral,"Le centre commercial sera financé sur la base de la parité par Pearl Plaza LLC , la société de coentreprise établie par l' investisseur chinois Shanghai Industrial Investment Holdings Co Ltd , et le groupe SRV ."
The operating margin came down to 2.4 % from 5.7 % .,negative,"La marge opérationnelle est tombée de 5,7 % à 2,4 % ."
"This truly takes efficiency to new heights , '' Mr. Metso adds .",positive,"Cela prend vraiment de l'efficacité à de nouvelles hauteurs , '' M. Metso ajoute ."
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,"La société a déclaré un bénéfice de 800 000 euros (1,2 million de dollars) sur la vente de son sous-groupe Varesvuo Partners et une perte de 400 000 euros (623 000 dollars) due à la vente de sa filiale de production de programmes Oy Filmiteollisuus Fine Ab ."
"ACE Limited, which has a 17 year dividend growth streak, plans a 33% dividend hike: http://stks.co/1BUE $ACE",positive,"ACE Limited, qui a une croissance de dividende de 17 ans, prévoit une hausse de dividende de 33 % : http://stks.co/1BUE $ACE"
"The other two sellers were the Finnish National Fund for R&D ( Sitra ) and Oras Invest Oy , which also sold half of their shareholdings , leaving them with 3.8 pct and 3.2 pct of the company respectively .",neutral,"Les deux autres vendeurs étaient le Fonds national finlandais pour la R&D ( Sitra ) et Oras Invest Oy , qui ont également vendu la moitié de leurs participations , leur laissant respectivement 3,8 pct et 3,2 pct de la société ."
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services .",neutral,"Les services de l' entreprise comprennent la copie , l' impression , le modelage CAO , l' impression numérique , la numérisation , la banque de projets SokoPro et les services de messagerie ."
"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",negative,"Lorsque ces informations ont été publiées le 5 septembre 2008 , les actions dépositaires américaines de Nokia ont diminué de 8 % ."
"Our objective is to yield a significant part of our turnover in Russia in a couple of years , '' says Solteq 's Managing Director Hannu Ahola .",neutral,"Notre objectif est de produire une part significative de notre chiffre d'affaires en Russie dans quelques années, "", dit le directeur général de Solteq Hannu Ahola ."
$TSLA gyrating @ S1 above gap. keeping an eye on S2 http://stks.co/jQfB,positive,$TSLA gyrating @ S1 au-dessus de l'écart. gardant un œil sur S2 http://stks.co/jQfB
The statutory negotiations at headquarters are part of this decrease .,neutral,Les négociations statutaires au siège font partie de cette diminution .
"In Finland , Alma Media will focus on quality and developing chain operations .",neutral,"En Finlande , Alma Media se concentrera sur la qualité et le développement des opérations en chaîne ."
"Last month , Outokumpu sold more than 80 percent of its technology unit , Outokumpu Technology Oyj , to further its strategic goal of becoming the world 's largest stainless steel maker .",positive,"Le mois dernier, Outokumpu a vendu plus de 80 pour cent de son unité technologique, Outokumpu Technology Oyj, pour poursuivre son objectif stratégique de devenir le plus grand fabricant d'acier inoxydable au monde."
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",neutral,"Au quatrième trimestre de 2006 , OKO Banks s' attend à ce que l' environnement opérationnel des services bancaires et d' investissement reste similaire à celui de janvier-septembre 2006 ."
"Auburn 's sales in 2007 were CAD 41 million ( approximately EUR 27 million ) , and the company employs some 150 people .",neutral,"Les ventes d' Auburn en 2007 se sont élevées à 41 millions de CAD ( environ 27 millions d' EUR ) , et l' entreprise emploie quelque 150 personnes ."
"Nevertheless , Fitch notes that the business fundamentals of the three banks currently remain sound .",positive,"Néanmoins , Fitch note que les principes fondamentaux de l' activité des trois banques demeurent actuellement sains ."
"After piloting , the instrument will be further developed according to the experiences gained .",neutral,"Après la mise à l' essai , l' instrument sera développé en fonction des expériences acquises ."
"$GLD http://stks.co/jr8 Daily chart - though RSI and Stoch. point at a possible move up, there's a lot of resistance.",positive,"$GLD http://stks.co/jr8 Diagramme quotidien - bien que RSI et Stoch. point à un déplacement possible, il ya beaucoup de résistance."
"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .",neutral,"Poyry est une société mondiale de conseil et d'ingénierie axée sur les secteurs de l' énergie , de l' industrie forestière et de l' infrastructure et de l' environnement ."
