Sentence,Sentiment,sentence
Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .,positive,"Componenta aumentó su participación en la empresa siderúrgica turca Doktas Dokumculuk Ticaret ve Sanayi A.S. a 92,6 pct en marzo de 2007 ."
The customer is cooperative retailer Osuuskauppa Suur-Savo .,neutral,El cliente es el minorista cooperativo Osuuskauppa Suur-Savo .
"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''",neutral,"`` Tweeple debe comprobar quién 's seguirlos, y ser cauteloso al hacer clic en URLs y dinyuurls . ''"
"The opportunity will be available only for few employees , however .",neutral,"La oportunidad estará disponible sólo para pocos empleados , sin embargo ."
South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,positive,Sudáfrica Sappi se convertirá en la mayor empresa de la industria forestal extranjera que opera en Finlandia como resultado de la adquisición de la unidad de empresas Gráficas de la Corporación finlandesa M-real.
Satama 's net sales would be higher than the year before .,positive,Las ventas netas de Satama serían superiores al año anterior .
"`` The acquisition of Sampo Bank makes strategic sense for DB , '' says Lindsey Liddell , director of Fitch Ratings 's Financial Institutions Group .",positive,"`` La adquisición de Sampo Bank tiene sentido estratégico para DB ,'' dice Lindsey Liddell , director del Grupo de Instituciones Financieras de Fitch Ratings ."
Slowly adding some $FIO here but gotta be careful. This will be one of biggest winners in 2012,positive,"Lentamente añadir un poco de $FIO aquí, pero hay que tener cuidado. Este será uno de los mayores ganadores en 2012"
"The outsourcing agreement , which covers equipment and depots in Turku and Tampere , will run for five years , Cramo said on Thursday .",neutral,"El acuerdo de externalización , que cubre equipos y depósitos en Turku y Tampere , tendrá una duración de cinco años , dijo Cramo el jueves ."
The company expects net sales of 65 mln euro ( $ 85.1 mln ) for 2006 .,neutral,"La empresa espera unas ventas netas de 65 millones de euros ( 85,1 millones de dólares ) para el 2006 ."
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",positive,"La compañía con sede en Helsinki , que también es propietaria de las marcas Salomon , Atomic y Suunto , dijo que el beneficio neto aumentó 15 por ciento en los tres meses hasta el 31 de diciembre ( x20ac ) 47 millones ( $ 61US millones ) , de ( x20ac ) 40.8 millones al año anterior ."
"In the end of 2006 , the number of outlets will rise to 60-70 .",positive,"A finales del 2006 , el número de puntos de venta aumentará a 60-70 ."
Managing Director Timo Kohtam+ñki of Lemmink+ñinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,neutral,El director general Timo Kohtamki de Lemminkinen Infra señala sin embargo la continua necesidad de construcción de infraestructuras en los mercados bálticos .
"First Industrial will seek LEED designation for Uponor 's new building and a 282,000 square-foot speculative distribution center at First Park Lakeville .",neutral,First Industrial buscará la designación LEED para el nuevo edificio de Uponor y un centro de distribución especulativa de 282.000 pies cuadrados en First Park Lakeville.
Severn Trent share price jumps as Canadian investor renews pursuit of utility,positive,Severn Trent salta el precio de la acción mientras el inversor canadiense renueva la búsqueda de la utilidad
The value of orders on hand totaled EUR 237.1 mn .,neutral,"El valor de los pedidos en curso ascendía a 237,1 millones de euros ."
Brewer AB InBev seeks $275 bln tie-up with SABMiller,positive,Brewer AB InBev busca un empate de $275 millones con SABMiller
"Several large stocks tacked lower , however .",negative,"Sin embargo , varias grandes existencias fueron más bajas ."
"The development of the technological park , which will specialize in telecommunications and information technologies , is part of the state program for the formation of technoparks for hi-tech sectors in Russia .",neutral,"El desarrollo del parque tecnológico, que se especializará en telecomunicaciones y tecnologías de la información, es parte del programa estatal para la formación de parques tecnológicos para sectores de alta tecnología en Rusia."
"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",negative,"Al cierre , el OMX Helsinki 25 fue 0.01 pct inferior en 3.067,64 puntos y el OMX Helsinki fue 0.05 pct abajo en 10.321,46 puntos en más de 1.343 bln eur de volumen de negocios ."
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,"Budapest , 10 de agosto MTI - El fabricante de electrónica finlandés Elcoteq despedirá a 700 trabajadores en sus plantas en Pecs S Hungría a finales de septiembre debido a la caída de pedidos , director de comunicaciones de la unidad local de Elcoteq , Zoltan Krippl dijo MTI el lunes ."
In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .,neutral,"A cambio , la empresa de capital privado con sede en Nueva York recibirá una participación del 51 % en el grupo letón de TI y telecomunicaciones ."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,"Metso espera que sus ventas netas aumenten en torno al 10 % en 2008 , a tipos de cambio comparables ."
The oil shale feeder-supply solution will deliver crushed oil shale to the shale oil refinery already in operation as well as to the novel Enefit-280 shale oil technology processing plant .,neutral,"La solución de suministro de esquisto de petróleo entregará esquisto de petróleo triturado a la refinería de petróleo de esquisto ya en funcionamiento, así como a la nueva planta de procesamiento de aceite de esquisto Enefit-280."
The order is related to renewing the network of the telecommunications operator .,neutral,El pedido está relacionado con la renovación de la red del operador de telecomunicaciones .
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,neutral,El Sr. Jortikka es presidente de la división de metales básicos de Outotec Oyj en Finlandia y forma parte del comité ejecutivo de Outotec.
"According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years .",positive,"Según Jussi Laitinen , director gerente del banco finlandés Aktia Bank , el objetivo del banco es triplicar el número de sus clientes en Finlandia en los próximos cinco años ."
"The pilot project proved that RIFD technology is ideal for our purposes '' , comments Olli Saarinen , Material Handling Supervisor at Yara .",positive,"El proyecto piloto demostró que la tecnología RIFD es ideal para nuestros propósitos '' , comenta Olli Saarinen , Supervisor de Manejo de Materiales en Yara ."
"The company designs and manufactures high-quality clothing , interior decoration textiles , bags , and other accessories .",neutral,"La empresa diseña y fabrica ropa de alta calidad, textiles de decoración interior, bolsas y otros accesorios."
"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .",positive,"La continuación de las operaciones supuso una pérdida de explotación de 0,1 millones de euros , una ligera mejora con respecto a la pérdida de 0,2 millones de euros del año anterior ."
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",negative,"Actualización 1-Nomura, RBS debe pagar $ 806 millones en el caso de bonos hipotecarios-juez de EE.UU."
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",positive,"En enero y septiembre de 2007 , las ventas netas de Finnlines se elevaron a 505,4 millones de euros , frente a 473,5 millones de euros en el período correspondiente del 2006 ."
Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,positive,Teleste y Sentry 360 han formado una asociación de integración entre la línea de productos de cámara inmersiva avanzada de 360 grados de Sentry y los sistemas de gestión de vídeo empresarial de Teleste.
"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor .",neutral,"El precio de oferta es de $ 35 millones , incluyendo efectivo de $ 10 millones como suposición de deuda neta de FACE , y $ 20 millones de acciones de Cencorp a emitir a Savcor ."
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",neutral,"Las ventas del período se redujeron a 30,6 millones de euros , frente a 38 ,3 millones de euros , según el informe provisional publicado hoy ."
The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .,neutral,El cliente es la empresa local Etera Mutual Pension Insurance Co y el principal inquilino de la unidad será la empresa de medios Alma Media Corp HEL : ALN1V .
"Benefon , a wireless and GPS technology company , will supply Karputer with its TWIG navigation platform , a GPS satellite navigation and voice guidance service .",positive,"Benefon , una compañía de tecnología inalámbrica y GPS , suministrará a Karputer su plataforma de navegación TWIG , un servicio de navegación por satélite GPS y guía de voz ."
The revenues of the business reached NOK 12 million for 2008 .,neutral,Los ingresos del negocio ascendieron a 12 millones NOK para el 2008 .
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",neutral,"La pérdida tras las partidas financieras ascendió a 9,7 millones de euros , frente a un beneficio de 1,3 millones de euros en el período correspondiente del 2008 ."
Hard to find new buyers of $TSLA at 250.  Shorts continue to pile in.,negative,Es difícil encontrar nuevos compradores de $TSLA en 250. Los pantalones cortos continúan apilando.
"The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier .",neutral,"El objetivo de las sesiones de preguntas y respuestas del Director General es dar mayor claridad a la información , que ya se ha hecho pública anteriormente ."
WPP wins race for 'programmatic buying' agency Essence Digital,positive,WPP gana la carrera para la agencia de 'compra programática' Essence Digital
UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution,positive,Actualización 1-Cypress Semiconductor ofrece para comprar solución de silicona integrada
"At the moment , there are approximately 20 Vianor sales offices in Russia .",neutral,"Por el momento , hay aproximadamente 20 oficinas de ventas de Vianor en Rusia ."
"RT @StockTwits RT @fallondpicks Breadth Consolidates: After weeks of steady gains,advances in mkt breadth slowe... http://stks.co/2TrG $QQQ",negative,"RT @StockTwits RT @fallondpicks Breadth Consolida: Después de semanas de ganancias constantes, avances en mkt ancho lento... http://stks.co/2TrG $QQQ"
Together they generate Aspo 's goodwill .,neutral,Juntos generan la buena voluntad de Aspo.
"The Group 's consolidated net sales for 2008 totaled 3.4 billion euros and it employs approximately 13,000 persons .",neutral,Las ventas netas consolidadas del Grupo para 2008 ascendieron a 3.400 millones de euros y emplea a aproximadamente 13.000 personas .
"Rimvesta is now controlled by the Estonian-owned real estate development company ELL Nekilnojamas Turtas , which a member of Merko , the largest construction group in the Baltic countries .",neutral,"Rimvesta está ahora controlada por la empresa estonia de desarrollo inmobiliario ELL Nekilnojamas Turtas , que es miembro de Merko , el mayor grupo de construcción de los países bálticos ."
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",neutral,"En volumen , el objetivo ya está fuera de Finlandia , ya que el 60 % de los productos del grupo se fabrican en Polonia y los países bálticos ."
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",positive,"En Lituania , el beneficio de explotación ascendió a 190.000 euros , frente a 70.000 euros en el período correspondiente del 2005 ."
Spain's CaixaBank Expects To Close Deal For Banco BPI,positive,El CaixaBank de España espera cerrar un acuerdo para el Banco BPI
"The Tecnomen Convergent Charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls , raw data traffic and any type of content services in both mobile and fixed networks .",neutral,"La solución Tecnomen Convergent Charging incluye funcionalidad para facturación prepago y postpago , cobro y calificación de llamadas de voz , videollamadas , tráfico de datos brutos y cualquier tipo de servicios de contenido tanto en redes móviles como fijas ."
"The Americas represents 25 % of Gemalto 's billing , and Latin America is one of the fastest growing regions for the company .",neutral,"Las Américas representan el 25 % de la facturación de Gemalto , y América Latina es una de las regiones de más rápido crecimiento para la empresa ."
Microsoft joins the open-source Eclipse Foundation https://t.co/z8G5cZaKeU focus on collaboration & open business is a smart strategy! $MSFT,positive,Microsoft se une a la Fundación Eclipse de código abierto https://t.co/z8G5cZaKeU enfoque en la colaboración y el negocio abierto es una estrategia inteligente! $MSFT
It said Comptel delivers reliable provisioning and activation solutions which improve fulfilment processes for operators .,neutral,Dijo que Comptel ofrece soluciones confiables de aprovisionamiento y activación que mejoran los procesos de cumplimiento para los operadores.
Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services .,neutral,Nokia Messaging 1.1 permite a los clientes recibir correos electrónicos desde hasta 10 cuentas de correo electrónico en su teléfono móvil que soportan todos los servicios de correo POP o IMAP.
Kemira 's partner in the project is St. Petersburg Water Works .,neutral,Kemira 's socio en el proyecto es San Petersburgo obras de agua.
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,"Svyturys-Utenos Alus , que está controlado por el grupo nórdico Baltic Beverages Holding ( BBH ) , registró un crecimiento del 6,1% en las ventas de cerveza para enero-septiembre a 101,99 millones de litros ."
"Long Position on $GOL,...Updating http://stks.co/fdmm",positive,"Posición larga en $GOL,...Actualizando http://stks.co/fdmm"
"EU drops Shell, BP, Statoil from ethanol benchmark investigation",positive,"EU drops Shell, BP, Statoil de la investigación de referencia de etanol"
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive,"El Finnish Bank of land informa de que su beneficio de explotación ascendió a 21,3 millones de euros en el segundo trimestre de 2009 , frente a 6,1 millones de euros en el período correspondiente del 2008 ."
$FB $AAPL $NKE $JWN bearish charts keep getting worse.,negative,$FB $AAPL $NKE $JWN gráficos bajistas siguen empeorando.
InterContinental Hotels Group share price climbs on $1.5bn special dividend,positive,InterContinental Hotels Group comparte subidas de precio en $1.5 mil millones de dividendos especiales
The aim is to achieve EUR 2.5 mn yearly savings .,positive,"El objetivo es lograr un ahorro anual de 2,5 millones de euros ."
21 December 2010 - Finnish industrial machinery company Wartsila Oyj Abp HEL : WRT1V said yesterday it had won an order to design a liquefied natural gas LNG powered platform supply vessel PSV for Norwegian oil service provider Eidesvik Offshore ASA OSL : EIOF .,positive,21 diciembre 2010 - La empresa finlandesa de maquinaria industrial Wartsila Oyj Abp HEL : WRT1V dijo ayer que había ganado un pedido para diseñar un buque de suministro de plataforma propulsado por gas natural licuado PSV para el proveedor noruego de servicios petroleros Eidesvik Offshore ASA OSL : EIOF .
"Employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . ''",positive,"Los empleados también están mejor preparados para responder a las llamadas , ya que ya tienen información detallada sobre la persona que llama antes de contestar el teléfono . """
"The new company , DiaPol S.r.l. , would manufacture tools meant for glass and stone pre-processing .",neutral,"La nueva empresa, DiaPol S.r.l., fabricaría herramientas destinadas al preprocesamiento de vidrio y piedra."
"According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building .",neutral,"Según Soosalu, se prestó especial atención a la privacidad y seguridad de los residentes en el diseño del edificio de la calle Aleksandri."
"The wireless industry is bracing itself for the iPhone , which will launch on June 29 .",neutral,"La industria inalámbrica se está apoyando para el iPhone , que se lanzará el 29 de junio ."
"Based on the design of previous handsets , the Nokia E72 and Nokia E63 this Symbian-based model is promised to offer direct access to over 90 per cent of the world s corporate email through Mail for Exchange and IBM Lotus Notes Traveler .",neutral,"Basado en el diseño de teléfonos anteriores , el Nokia E72 y Nokia E63 este modelo basado en Symbian se promete ofrecer acceso directo a más del 90 por ciento del correo electrónico corporativo del mundo a través de Mail for Exchange e IBM Lotus Notes Traveler ."
"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",negative,"Los beneficios de explotación de Alma Media ascendieron a 11,9 millones de euros , frente a los 15,0 millones de euros del año anterior ."
AstraZeneca Explores Potential Deal With Acerta for Cancer Drug,positive,AstraZeneca explora el posible trato con Acerta para el medicamento contra el cáncer
Net sales in 2007 are expected to be 10 % up on 2006 .,positive,Se espera que las ventas netas en el 2007 aumenten un 10 % en el 2006 .
$CIEN http://stks.co/dZU CIEN seems to have broken out of a major horizontal resistance. Targets $14.35.,positive,$CIEN http://stks.co/dZU CIEN parece haber salido de una gran resistencia horizontal. Targets $14.35.
The recent troubles simply make NETeller cheaper .,negative,Los problemas recientes simplemente hacen NETeller más barato.
"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",neutral,"El Banco de Préstamos para Viviendas Sampo , una unidad del Banco Sampo de Finlandia , ha cotizado su bono de 1 000 millones de euros (1 300 millones de dólares de los EE.UU ) al 99.889 % , informó Reuters ."
"Finnish L&T Recoil , a company specialising in used oil regeneration , is building a facility in Hamina in Finland in 2008 .",neutral,"Finnish L&T Recoil , una empresa especializada en regeneración de aceite usado , está construyendo una instalación en Hamina en Finlandia en el 2008 ."
Diluted loss per share stood at EUR 0.15 versus EUR 0.26 .,positive,"La pérdida diluida por acción se situó en 0,15 EUR frente a 0,26 EUR ."
"Also , a seven-year historic analysis is provided for these markets .",neutral,"Asimismo , se proporciona un análisis histórico de siete años para estos mercados ."
CompaniesCar insurer Hastings Group driving Â£180m IPO,positive,CompañíasAsegurador de automóviles Hastings Grupo de conducción
The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .,negative,La empresa dijo que su beneficio de explotación comparable para el período de enero-junio se mantuvo por debajo de los resultados correspondientes del año pasado .
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,negative,"Los beneficios de explotación se redujeron a 23,26 millones de euros de 32,86 millones de euros ."
"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",positive,La compañía finlandesa de energía Fortum Oyj dijo el 13 de noviembre de 2007 que se le concedió un permiso ambiental para construir una planta combinada de calor y energía de biocombustible CHP en el puerto de Vartan en el este de Estocolmo.
Growth is expected to continue in 2008 .,positive,Se espera que el crecimiento continúe en 2008 .
$CHRM Loooooongggggg base,positive,$CHRM Loooooonggggggg base
The deal includes an option for Cramo to buy out the minority stake in 2011 .,neutral,El acuerdo incluye una opción para que Cramo compre la participación minoritaria en 2011.
"BPI Says Caixabank, Isabel dos Santos Reach Agreement Over Angola Exposure",positive,"BPI dice que Caixabank, Isabel dos Santos llegan a un acuerdo sobre la exposición a Angola"
"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",neutral,"País : , Suiza Sector : Farmacéuticos Objetivo : Synosia Therapeutics Holding AG Comprador : Biotie Therapies Corp Tamaño de la oferta en USD : 129,4 m Tipo : Adquisición corporativa Financiación : Total Estado : Cerrado"
"The acquisition is part of Suomen Helasto 's strategy to expand the LukkoExpert Security chain , Suomen Helasto CEO Kimmo Uusimaki said .",neutral,"La adquisición es parte de la estrategia de Suomen Helasto para ampliar la cadena de seguridad LukkoExpert, Suomen Helasto CEO Kimmo Uusimaki dijo."
"$INTC & $AAPL strong, tech leads DOW higher",positive,"$INTC & $AAPL fuerte, tecnología lidera DOW más alto"
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,neutral,Todos los materiales del Día de los Mercados de Capitales de YIT estarán disponibles en el sitio web de la compañía en www.yitgroup.com/inversores a las 10:30 del 26 de septiembre .
NWC ANALYSIS :,neutral,ANÁLISIS NWC:
"The other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .",neutral,"Las otras acciones incluyen el recorte de los costosos turnos de fin de semana , la congelación del sistema de bonificación de producción y por un programa general de reducción de costos ."
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",positive,"La empresa farmacéutica finlandesa Orion registra un beneficio antes de impuestos de 70,0 millones de euros en el tercer trimestre del 2010 , frente a 54,9 millones de euros en el período correspondiente del 2009 ."
"Fortum needs a clear signal of commitment from the Government that the permit is available before the company will start the next round , Kuula says .",neutral,"Fortum necesita una clara señal de compromiso del Gobierno de que el permiso está disponible antes de que la empresa comience la próxima ronda , dice Kuula ."
A total of 140 jobs will be reduced at the Raahe Steel Works .,negative,Un total de 140 puestos de trabajo se reducirán en el Raahe Steel Works .
"$FB trending nicely, intraday.",positive,"$FB tendencia agradable, intradía."
Sponda Plc 's Annual General Meeting decided on 23 March 2005 to establish a Shareholders ' Nomination Committee to prepare proposals for the Annual General Meeting in 2006 on the composition of the Board of Directors and their remuneration .,neutral,La Junta General Anual de Sponda Plc decidió el 23 de marzo de 2005 establecer un Comité de Nombramientos de Accionistas encargado de preparar propuestas para la Junta General Anual de 2006 sobre la composición del Consejo de Administración y su remuneración .
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",negative,"Publicar la pérdida de explotación de Suecia fue de 1,1 millones de euros en el primer trimestre de 2009 , en comparación con un beneficio de 0,6 millones de euros hace un año ."
$GTE LONG at 7.44,positive,"$GTE LONG a las 7,44"
"` We respect their decision ... the discussions are now closed , ' said Kai Telanne , Alma Media 's CEO .",neutral,""" Respetamos su decisión ... los debates están ahora cerrados "" , dijo Kai Telanne, CEO de Alma Media."
The value of the contract is in total USD12m .,neutral,El valor total del contrato es de 12 millones de dólares de los EE.UU. .
Small investors have voiced fears that the shares will end up with risk investors .,negative,Los pequeños inversores han expresado su temor de que las acciones terminen con inversores en riesgo .
The acquisition is expected to take place by the end of August 2007 .,neutral,Se espera que la adquisición tenga lugar a finales de agosto de 2007 .
The value of the confirmed aircraft orders totals EUR 2bn .,neutral,El valor de los pedidos confirmados asciende a 2 000 millones de euros .
Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,positive,Incap y Lankapaja pretenden celebrar un acuerdo efectivo para transferir la producción de chapa metálica al comprador en febrero con el fin de completar la transferencia el 1 de marzo de 2011 .
"`` Last year , Finnair recorded a 32.6-percent growth on the Asian sector , carrying more than 1.10 million passengers between the two continents . ''",positive,"``El año pasado, Finnair registró un crecimiento del 32,6 por ciento en el sector asiático, transportando más de 1,10 millones de pasajeros entre los dos continentes. ''"
$MOS looking good here at $58.65. Calls are active in this month and weekly,positive,$MOS se ve bien aquí en $ 58.65. Las llamadas están activas en este mes y semanal
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .",neutral,"Según el informe , la cuota de mercado conjunta de Elisa y DNA en el mercado de las telecomunicaciones de Finlandia es del 59 % ."
The value of the order is EUR 2.5 mn .,neutral,"El valor del pedido es de 2,5 millones de euros ."
Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .,neutral,Rapala VMC Corporation ( Rapala ) es una empresa finlandesa dedicada a la fabricación y distribución de equipos y accesorios de pesca.
"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year .",neutral,"La segunda empresa adquirida es Reftele Maskinservice AB de Suecia , cuyo negocio es principalmente servicios de campo y fabricación de piezas de repuesto , con 10 empleados y ventas de 1,2 millones de euros al año ."
HSBC appoints business leaders to board,positive,HSBC nombra a líderes empresariales para integrar
"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",negative,"El pago de 2.779 millones de litas de intereses sobre un préstamo a largo plazo concedido por el accionista mayoritario de Ragutis , A. Le Coq de Estonia , también se sumó a las pérdidas ."
"More than 14,000 customers were left powerless .",neutral,Más de 14.000 clientes quedaron impotentes.
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,"En su informe financiero , publicado el viernes , SEB dijo que su beneficio neto se elevó a SEK6 .745 millones en 2010 a partir de un SEK1 de principios de año , 114 millones y propuso un aumento del dividendo del 50 % a SEK1 ,50 por acción ."
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,neutral,La empresa cárnica finlandesa Atria ya no puede prometer a sus clientes una cantidad suficiente de carne doméstica .
ICE Said to Start Lining Up Financing for LSE Bidding War,positive,ICE dijo que empezara a financiar la guerra de ofertas LSE
The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,neutral,La transacción incluía también la transferencia del contrato de arrendamiento relativo a los locales de fabricación y los acuerdos de empleo relacionados con estas operaciones .
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,neutral,"Ixonos financiará la adquisición a través de un préstamo de 3,8 millones de euros , de 5,2 millones de dólares ."
"UPM is talking to Myllykoski+ó s creditor banks -- Nordea ( STO : NDA ) , Nordic Investment Bank and Danske Bank+ó s ( CPH : DANSKE ) Sampo Bank -- over a deal , the paper said .",neutral,"La UPM está hablando con los bancos acreedores de Myllykoski - Nordea ( STO : NDA ) , Nordic Investment Bank y Danske Bank s ( CPH : DANSKE ) Sampo Bank - sobre un acuerdo , dijo el periódico ."
AstraZeneca share price: Acerta deal pays off with orphan drug status,positive,AstraZeneca precio de la acción: acuerdo Acerta vale la pena con el estado de los medicamentos huérfanos
Aspen to Buy Anaesthetics From AstraZeneca for $520 Million,positive,Aspen comprará anestesia de AstraZeneca por $520 millones
"Sales at the Tiimari business went down by 8 % to EUR 11.8 million , while Gallerix stores saw 29 % growth to EUR 2 million .",negative,"Las ventas en la empresa Tiimari disminuyeron un 8 % hasta alcanzar los 11,8 millones de euros , mientras que las tiendas Gallerix registraron un crecimiento del 29 % hasta alcanzar los 2 millones de euros ."
Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,negative,"Los ingresos de la Comisión se redujeron a 4,6 millones de euros frente a 5,1 millones de euros en el período correspondiente del 2007 ."
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive,"El último trimestre fue el mejor trimestre del 2009 en ventas netas , y el margen de explotación aumentó al 12,2 % ."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,"Los ingresos relacionados con los pasajeros aumentaron un 5,1 % hasta 460,8 millones de euros frente a 438,5 millones de euros en 2009 ."
"Last year , the firm also acquired Realprojekti Oy , a real estate development company , to advise CapMan on its property activities .",neutral,"El año pasado , la firma también adquirió Realprojekti Oy , una empresa de desarrollo inmobiliario , para asesorar a CapMan sobre sus actividades inmobiliarias ."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,"Los ingresos de explotación de la empresa ( EBIT ) ascendieron a 0,0 millones de euros , frente a -0,3 millones de euros interanuales ."
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,positive,Combinar esta profunda experiencia de dominio con nuestra gestión de servicios de aplicaciones ASM y ofertas de servicios de outsourcing ha demostrado ser una combinación ganadora.
The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .,neutral,La Comunicación en su totalidad con otras propuestas del Comité de Nominación y del Consejo se publicará al menos cuatro semanas antes del 28 de abril en el sitio web de la empresa y en Post - och Inrikes Tidningar y Dagens Industri .
Business boomed after Ostrom helped plant a small story about Rapala lures in a Life magazine issue that featured Marilyn Monroe on the cover .,positive,El negocio creció después de que Ostrom ayudara a plantar una pequeña historia sobre los señuelos de Rapala en un número de la revista Life que incluyó a Marilyn Monroe en la portada.
EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .,negative,"El vicepresidente de la EMSA, Juri Lember, dijo a BNS el miércoles que era la primera vez que se enteraba de la huelga, ya que la parte sueca no había informado aún al sindicato estonio."
